id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,lum,var,var_min,var_max
77022,77257,141004,5868,Gl 598,27Lam Ser,,15.77406,7.353073,12.1242,-225.51,-68.52,-68.5,4.42,4.002,0.604,-6.61701,-10.039373,1.551618,0.00002689,0.00006488,-0.00001296,4.12963912559585,0.128335336299586,-0.000001093303331,-0.000000332194333,2.18373532760217,,,
77214,77450,141477,5879,,35Kap Ser,Gudja,15.812327,18.141564,117.096,-51.78,-88.72,-39,4.09,-1.253,1.616,-60.303137,-93.518027,36.45959,-0.00001266,0.00003461,-0.00006028,4.13965760943042,0.316630016391401,-0.0000002510365238,-0.000000430126697,276.184944207529,,,
77276,77512,141714,5889,,10Del CrB,,15.82657,26.068394,52.1376,-79.85,-63.78,-19,4.59,1.004,0.794,-25.233535,-39.454341,22.911467,-0.00001141,0.00001961,-0.00002302,4.14338629066742,0.454979311376056,-0.0000003871237239,-0.000000309214165,34.546177490582,Del,4.612,4.582
77280,77516,141513,5881,,32Mu  Ser,,15.827002,-3.430208,52.0021,-98.07,-27.41,-9,3.54,-0.04,-0.036,-27.963131,-43.733196,-3.11142,-0.00001566,0.00002141,-0.00000635,4.14349952275321,-0.0598684187650038,-0.0000004754567765,-0.000000132887429,90.3649473722301,,,
77386,77622,141795,5892,GJ 3921,37Eps Ser,,15.846935,4.47773,21.5983,127.98,61.87,-9.1,3.71,2.038,0.147,-11.504554,-18.201236,1.686207,0.00001655,0.00000111,0.00000573,4.1487178650648,0.07815113359946,0.0000006204645484,0.000000299954224,13.3290746423134,,,
77398,77634,141556,5883,,5Chi Lup,,15.849316,-33.627165,59.8444,-5.92,-24.91,5,3.97,0.085,-0.045,-26.597559,-42.137857,-33.141039,-0.00000159,0.0000007,-0.00000885,4.14934127086651,-0.586904753712011,-0.0000000287009699,-0.000000120767087,80.5378441199067,,,
77399,77635,141637,5885,,1    Sco,,15.849652,-25.751295,151.7451,-13.64,-24.91,3,4.63,-1.276,-0.072,-72.942357,-115.583258,-65.928041,-0.00000571,0.00000975,-0.00001784,4.14942907237487,-0.449444890712011,-0.000000066128586,-0.000000120767087,282.097995366343,,,
77420,77655,142091,5901,,11Kap CrB,,15.85387,35.657382,30.4971,-8.07,-347.41,-24,4.79,2.369,0.996,-13.201328,-20.969886,17.777763,-0.00000634,-0.00000783,-0.00005604,4.15053349966094,0.622338717451939,-0.000000039124464,-0.000001684291207,9.82652582829532,,,
77426,77661,141992,5899,,38Rho Ser,,15.85442,20.977919,114.9425,-54.7,17.99,-62,4.74,-0.562,1.534,-57.164285,-90.832595,41.150151,0.00000765,0.00006938,-0.00001334,4.15067738856052,0.366133759157334,-0.0000002651930833,0.000000087217981,146.150397200616,,,
77524,77760,142373,5914,Gl 602,1Chi Her,,15.877903,42.451518,15.8932,438.97,629.52,-56.4,4.6,3.594,0.563,-6.184702,-9.962833,10.727031,0.00006845,0.00004613,-0.00000314,4.15682525563287,0.740918760991959,0.0000021281866135,0.000003051999081,3.17980142769153,,,
77604,77840,142114,5904,,2    Sco,,15.893533,-25.327142,154.0832,-14.42,-25.4,-10,4.59,-1.349,-0.073,-72.9707,-118.626076,-65.914612,-0.00000008,0.00002043,-0.00001277,4.16091728828634,-0.442042015498398,-0.0000000699101327,-0.000000123142674,301.717152260177,,,
77617,77853,142198,5908,,46The Lib,,15.897093,-16.729293,51.6529,100.12,135.27,3,4.13,0.565,1.003,-25.878383,-42.157652,-14.868305,0.00001473,-0.00002393,0.00003155,4.16184925521025,-0.291981252684681,0.000000485395457,0.000000655807465,51.7606831950568,,,
77716,77952,141891,5897,Gl 601A,Bet TrA,,15.919083,-63.430727,12.3778,-188.45,-401.92,0.4,2.83,2.367,0.315,-2.869157,-4.734869,-11.070637,0.00000141,0.00002415,-0.00001115,4.16760612672542,-1.10707502492751,-0.000000913631381,-0.000001948563144,9.84464363980378,,,
77836,78072,142860,5933,Gl 603,41Gam Ser,,15.940882,15.661617,11.2537,311.2,-1282.17,6.6,3.85,3.594,0.478,-5.56255,-9.299226,3.038014,0.00000154,-0.0000305,-0.00006553,4.17331318447652,0.273346779813789,0.0000015087401739,-0.000006216135567,3.17980142769153,,,
77868,78104,142669,5928,,5Rho Sco,Iklil,15.948077,-29.214073,144.7178,-15.2,-25.1,3.3,3.87,-1.933,-0.199,-64.636099,-108.519131,-70.633018,-0.00000627,0.00001031,-0.00001702,4.17519683119781,-0.509881764772039,-0.0000000736916794,-0.000000121688233,516.65424256695,,,
77923,78159,143107,5947,,13Eps CrB,,15.959794,26.87788,67.8887,-76.55,-60.24,-31,4.14,-0.019,1.231,-30.827626,-52.120195,30.691703,-0.00001185,0.00002945,-0.00003202,4.17826420865737,0.469107499547091,-0.0000003711248725,-0.000000292051761,88.6339287327934,,,
77944,78180,143466,5960,,,,15.963196,54.749762,33.5796,-150.18,106.47,-11,4.96,2.33,0.269,-9.851524,-16.689694,27.422336,-0.00001056,0.00003021,0.00000082,4.17915491218463,0.955563616584844,-0.0000007280931855,0.000000516181125,10.1859138805412,CL,4.971,4.951
77971,78207,142983,5941,,48    Lib,,15.969825,-14.279358,143.472,-12.29,-16.77,-6,4.95,-0.834,-0.08,-70.468723,-119.858644,-35.387341,-0.0000029,0.00001194,-0.00000979,4.18089033764349,-0.249221820403473,-0.0000000595836013,-0.000000081303254,187.758669891935,FX,4.976,4.926
78029,78265,143018,5944,,6Pi  Sco,Fang,15.980865,-26.114105,179.5332,-12,-25.71,-3,2.89,-3.381,-0.18,-81.301517,-139.203202,-79.023364,-0.00000266,0.00001615,-0.00001874,4.18378064394564,-0.455777117648974,-0.0000000581776417,-0.000000124645597,1960.6496672266,Pi,2.913,2.873
78087,78323,143009,5943,,,,15.991743,-41.744436,133.6898,-37.76,-16.51,-27,4.99,-0.64,0.988,-50.061036,-86.276885,-89.01174,-0.00000725,0.00003626,0.0000104,4.1866284491756,-0.728577853373958,-0.0000001830656458,-0.000000080042738,157.036280433355,,,
78148,78384,143118,5948,,Eta Lup,,16.002036,-38.396706,135.5014,-16.58,-27.06,8,3.42,-2.24,-0.206,-53.049208,-91.997111,-84.160334,-0.00000712,0.00000945,-0.00001901,4.18932331065655,-0.670148949917584,-0.0000000803821082,-0.000000131190581,685.488226452662,,,
78165,78401,143275,5953,,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,-8.67,-36.9,-7,2.29,-3.599,-0.117,-69.332609,-120.492107,-57.928452,0.00000298,0.00001787,-0.00002211,4.19024512520822,-0.39482331934217,-0.0000000420333461,-0.000000178896248,2396.62452940864,Del,2.299,2.279
78256,78493,143807,5971,,14Iot CrB,,16.024047,29.851061,95.6023,-38.2,-6.9,-19,4.98,0.078,-0.05,-41.006057,-72.068531,47.585683,-0.00000784,0.00002202,-0.00001245,4.19508562651027,0.520999306293749,-0.000000185198826,-0.000000033452143,81.0587682464737,,,
78290,78527,144284,5986,Gl 609.1,13The Dra,,16.031532,58.565251,21.0349,-320.07,334.96,-7.7,4.01,2.395,0.528,-5.406623,-9.545392,17.947647,-0.00001201,0.00004502,0.00001109,4.19704539024746,1.02215646440416,-0.0000015517431474,0.000001623931904,9.59400631515933,,,
78316,78554,143894,5972,,44Pi  Ser,,16.038248,22.804454,54.8847,4.57,24.04,-28,4.82,1.123,0.066,-24.857149,-44.067053,21.272513,0.00001525,0.00002455,-0.0000052,4.19880342386487,0.39801280280557,0.0000000221559852,0.000000116549208,30.9599321330917,,,
78354,78592,144206,5982,,6Ups Her,,16.046634,46.036705,113.8952,56.01,-61.25,3,4.72,-0.563,-0.094,-38.693912,-68.950542,81.980038,0.00001401,-0.00003822,-0.00002127,4.20099905001125,0.803492075701684,0.0000002715441425,-0.000000296948379,146.285068699985,,,
78400,78639,143546,5962,,Eta Nor,,16.053579,-49.229695,67.2948,41.18,10.39,-0.3,4.65,0.51,0.902,-21.436686,-38.362307,-50.964612,0.00001057,-0.00000862,0.00000245,4.2028171339049,-0.859220274243766,0.0000001996462737,0.000000050372141,54.4502652842421,,,
78411,78650,143787,5969,,,,16.05573,-25.86524,63.6537,-67.89,-37.57,-39,4.96,0.941,1.234,-27.911645,-50.01563,-27.769154,0.00000166,0.00004597,0.00000697,4.20338023202493,-0.451433602764366,-0.0000003291400077,-0.000000182144499,36.6100228546543,,,
78416,78655,143699,5967,,,,16.05672,-38.602541,122.549,-17.68,-28.54,-2,4.9,-0.542,-0.146,-46.648755,-83.642133,-76.460056,-0.00000324,0.00001575,-0.00001197,4.20363947799324,-0.67374143170096,-0.0000000857150587,-0.000000138365824,143.482851823259,,,
78423,78662,143474,5961,,Iot1Nor,,16.058931,-57.775064,39.3856,-118.32,-78.34,-14,4.63,1.653,0.252,-10.219274,-18.348137,-33.318582,-0.00000986,0.00002872,0.00000414,4.20421832972397,-1.00836508927657,-0.0000005736315468,-0.000000379803037,19.0020300257723,,,
78580,78820,144217,5984,,8Bet1Sco,Acrab,16.09062,-19.805453,123.9157,-6.75,-24.89,-1,2.56,-2.906,-0.065,-55.881427,-102.320756,-41.98604,-0.00000067,0.00000723,-0.00001372,4.21251438265692,-0.345670369863594,-0.0000000327249234,-0.000000120670125,1265.90174930025,,,
78581,78821,144218,5985,,8Bet2Sco,Acrab B,16.09071,-19.80186,122.1001,-34.59,-7.47,-4,4.9,-0.534,-0.024,-55.06152,-100.825111,-41.363651,-0.00001541,0.00001451,-0.00000277,4.21253795265079,-0.345607654886334,-0.0000001676970521,-0.000000036215581,142.429516497329,,,
78673,78914,144197,5980,GJ 3938,Del Nor,,16.108176,-45.173185,37.5094,17.47,37.03,-15.5,4.73,1.859,0.23,-12.567618,-23.26531,-26.603102,0.00000584,0.00000412,0.00001599,4.21711062309831,-0.788420813143081,0.00000008469695,0.000000179526505,15.7180982820392,,,
78678,78918,144294,5987,,The Lup,,16.109874,-36.802288,127.0648,-15.84,-31.06,15,4.22,-1.3,-0.184,-48.315728,-89.537659,-76.118957,-0.00000898,0.00000391,-0.00002451,4.21755519304824,-0.642321104602379,-0.000000076794487,-0.000000150583129,288.403150312661,,,
78693,78933,144470,5993,,9Ome1Sco,,16.113452,-20.669192,144.5087,-10.55,-23.73,-3,3.93,-1.869,-0.046,-64.096463,-119.048882,-51.007488,-0.00000236,0.0000112,-0.00001447,4.21849179845637,-0.360745461655003,-0.0000000511478433,-0.000000115046286,487.079666492537,,,
78750,78990,144608,5997,,10Ome2Sco,,16.123424,-20.868764,89.1266,43.68,-45.3,-5,4.31,-0.44,0.831,-39.288097,-73.429979,-31.749432,0.00002218,0.00000146,-0.00001647,4.22110246895789,-0.364228645680224,0.0000002117666157,-0.000000219620597,130.617088813184,,,
78804,79043,145001,6008,,7Kap Her,Marsic,16.134591,17.04698,112.7396,-34.29,-5.46,-11,5,-0.26,0.931,-50.571259,-95.186266,33.050231,-0.00001191,0.00001752,-0.00000615,4.22402595837715,0.297525931380273,-0.0000001662426111,-0.000000026470826,110.662378397767,,,
78861,79101,145389,6023,,11Phi Her,,16.146162,44.934906,62.5391,-25.98,35.86,-16,4.23,0.249,-0.045,-20.653027,-39.159373,44.171451,0.00000202,0.00002071,-0.00000386,4.2270553898973,0.784262057224119,-0.0000001259545942,0.000000173854185,69.2468464322636,,,
78879,79119,145328,6018,,16Tau CrB,,16.149529,36.490944,35.7782,-40.71,343.47,-19,4.73,1.962,1.015,-13.395982,-25.453931,21.277041,0.00001753,0.00004846,0.00003634,4.22793683003307,0.636887121408545,-0.0000001973676494,0.000001665189548,14.2955214003704,,,
79134,79374,145502,6027,,14Nu  Sco,Jabbah,16.199926,-19.460708,145.3488,-9.7,-25.25,2,4,-1.812,0.076,-62.219516,-122.106847,-48.424462,-0.00000427,0.00000667,-0.00001746,4.24113079251439,-0.339653432135223,-0.000000047026927,-0.000000122415454,462.168136092245,,,
79135,79375,145570,6031,,15Psi Sco,,16.199997,-10.064253,47.7099,-21.92,-27.95,-6,4.93,1.537,0.087,-21.326559,-41.855643,-8.337413,-0.00000126,0.00000869,-0.00000529,4.24114926012736,-0.175654352672451,-0.0000001062711588,-0.000000135505423,21.1446256165259,,,
79164,79404,145482,6028,,13    Sco,,16.205057,-27.926372,146.8429,-10.31,-23.17,10,4.58,-1.254,-0.172,-58.749059,-115.679869,-68.771937,-0.00000714,0.00000215,-0.00001936,4.24247403263746,-0.487407137899129,-0.0000000499842905,-0.000000112331329,276.439437122033,,,
79270,79509,145397,6024,,Kap Nor,,16.224648,-54.630467,131.2336,-5.33,-22.48,-14,4.95,-0.64,1.017,-34.049566,-67.905705,-107.012462,0.00000591,0.00001935,0.0000034,4.24760279189502,-0.953481528628506,-0.0000000258405692,-0.000000108986115,157.036280433355,,,
79352,79593,146051,6056,,1Del Oph,Yed Prior,16.239094,-3.694323,52.4659,-45.83,-142.91,-20,2.73,-0.869,1.584,-23.290749,-46.890988,-3.380547,-0.00000032,0.00002556,-0.00003495,4.25138494183654,-0.0644780984132625,-0.0000002221901098,-0.00000069284723,193.909907861485,,,
79423,79664,145544,6030,,Del TrA,,16.257297,-63.685682,186.2197,3.51,-13.49,-5,3.86,-2.49,1.105,-36.369544,-74.106715,-166.92277,0.00000865,0.00001044,-0.00000081,4.2561503228984,-1.11152483126194,0.0000000170169602,-0.000000065401365,862.97854776697,,,
79548,79790,146143,6058,,Gam1Nor,,16.283593,-50.068122,450.4505,-2.24,-3.96,-17,4.97,-3.298,0.788,-125.594972,-260.4305,-345.408995,0.00000332,0.00001815,0.00000778,4.26303462797652,-0.873853574987934,-0.0000000108598264,-0.000000019198621,1816.35193117651,,,
79580,79822,148048,6116,GJ 3950A,21Eta UMi,,16.291791,75.75533,29.7354,-89.94,257.8,-9.5,4.95,2.584,0.393,-3.16421,-6.597182,28.821068,0.00000492,0.00004024,-0.00000027,4.26518097463754,1.3221799401846,-0.0000004360414243,0.000001249849668,8.06120563863891,,,
79639,79881,146624,6070,,,,16.304973,-28.61402,41.2882,-33.79,-100.59,-13,4.8,1.721,0.008,-15.561451,-32.734844,-19.773139,0.00000304,0.00002215,-0.00001131,4.26863182258775,-0.499408868148209,-0.0000001638185427,-0.000000487674081,17.8484291649801,,,
79640,79882,146791,6075,GJ 3949,2Eps Oph,Yed Posterior,16.305358,-4.692511,32.6371,82.39,40.08,-7.7,3.23,0.661,0.966,-13.962311,-29.378579,-2.669978,0.00001492,0.00000102,0.00000696,4.26873273908243,-0.0818997607584237,0.0000003994379914,0.000000194313323,47.3805393338826,,,
79750,79992,147394,6092,,22Tau Her,,16.329011,46.313366,94.2507,-13.15,39.31,-14,3.91,-0.961,-0.151,-27.579279,-58.969611,68.155258,0.00000425,0.00002327,0.00000205,4.27492512216126,0.808320729577249,-0.000000063752999,0.000000190580257,211.057116288435,,,
79759,80000,146686,6072,GJ 9554,Gam2Nor,,16.330687,-50.155508,39.4789,-159.36,-52.84,-28.9,4.01,1.028,1.08,-10.705758,-22.916885,-30.311157,-0.00001633,0.0000371,0.00001621,4.27536395775804,-0.875378745536045,-0.0000007725990813,-0.000000256175548,33.7909187437723,,,
79805,80047,145366,6020,,Del1Aps,,16.339119,-78.695745,233.6449,-9.91,-36.59,-12,4.68,-2.163,1.68,-19.292589,-41.537057,-229.112108,0.00000795,0.00004377,0.00000391,4.27757140960594,-1.37349985619159,-0.0000000480450357,-0.000000177393325,638.55748507884,Del-1,4.772,4.572
79837,80079,147084,6081,,19Omi Sco,,16.343939,-24.16932,269.5418,-4.23,-14.71,-8,4.55,-2.603,0.758,-103.308338,-223.161079,-110.3597,0.00000143,0.00001624,-0.00001419,4.27883325655834,-0.421834211015805,-0.0000000205076187,-0.000000071316092,957.634976969269,,,
79870,80112,147165,6084,,20Sig Sco,Alniyat,16.353143,-25.592796,213.6752,-10.03,-18.03,3,2.9,-3.749,0.299,-80.536239,-175.075401,-92.301792,-0.00000722,0.00000916,-0.00001817,4.28124295551539,-0.446678560854178,-0.0000000486268122,-0.000000087411906,2751.69313280879,Sig,2.928,2.868
79928,80170,147547,6095,,20Gam Her,,16.365338,19.15313,59.0667,-47.44,44.61,-35,3.74,-0.117,0.299,-23.156213,-50.764845,19.379328,0.00000341,0.00004021,0.00000032,4.28443540453841,0.334285184409593,-0.0000002299956101,0.000000216275382,97.0063133783957,Gam,3.758,3.738
79938,80179,147449,6093,GJ 3952,50Sig Ser,,16.367875,1.029039,27.2702,-156.01,48.09,-45.5,4.82,2.642,0.338,-11.298928,-24.814028,0.489742,0.00000056,0.00005099,0.00000552,4.28509957586905,0.0179601190353575,-0.000000756357823,0.000000233146898,7.64187623963468,,,
79939,80181,147677,6103,,19Xi  CrB,,16.368287,30.891996,56.243,-97.35,107.68,-29,4.86,1.11,0.97,-19.996134,-43.926804,28.876225,-0.00000737,0.00004788,0.00000997,4.28520752029647,0.539167040914496,-0.000000471966118,0.000000522047371,31.3328572431558,,,
80089,80331,148387,6132,Gl 624.1A,14Eta Dra,Athebyne,16.39986,61.514213,28.2326,-16.98,56.68,-13.7,2.73,0.476,0.91,-5.477258,-12.300885,24.814526,0.00000337,0.00001328,-0.00000862,4.29347337068807,1.07362555443345,-0.000000082321363,0.000000274792394,56.1823628134228,,,
80101,80343,147700,6104,,4Psi Oph,,16.401718,-20.037327,61.1621,-21.48,-47.53,0.6,4.48,0.548,0.996,-23.347455,-52.502771,-20.956111,-0.00000409,0.00000647,-0.00001345,4.29395972079269,-0.349717326279493,-0.0000001041379786,-0.000000230431942,52.5775082256694,,,
80221,80463,148112,6117,,24Ome Her,Cujam,16.423598,14.03327,76.6871,39.39,-59.89,-6,4.57,0.146,0.002,-29.840058,-68.151905,18.595479,0.00001364,-0.00000537,-0.00002309,4.29968787597095,0.244926758394511,0.0000001909681088,-0.000000290354913,76.1377432456151,Ome,4.588,4.558
80232,80473,147933,6112,,5Rho Oph,,16.426422,-23.447178,110.742,-5.61,-25.04,-10,4.57,-0.652,0.227,-40.680497,-93.09769,-44.064588,0.00000314,0.00001471,-0.00000826,4.30042712101709,-0.409230464226769,-0.0000000271980475,-0.000000121397345,158.781536420562,,,
80327,80569,148184,6118,,7Chi Oph,,16.450399,-18.456251,161.0306,-5.58,-22.22,-3,4.22,-1.815,0.217,-60.281719,-140.349876,-50.979132,-0.00000069,0.00000944,-0.00001548,4.30670428128972,-0.322122346598991,-0.0000000270526034,-0.000000107725599,463.446919736288,Chi,4.333,4.183
80339,80582,147971,6115,,Eps Nor,,16.453067,-47.554786,162.6016,-13.72,-20.63,-12,4.46,-1.596,-0.07,-43.237191,-100.860395,-119.987381,-0.00000195,0.0000229,-0.00000192,4.30740275998118,-0.829987590149293,-0.000000066516437,-0.000000100017062,378.791303785157,,,
80385,80628,148367,6129,,3Ups Oph,,16.463385,-8.371731,40.95,-67.26,-12.6,-31,4.62,1.559,0.185,-15.861867,-37.279145,-5.962071,0.00000014,0.00003443,0.00000214,4.31010423175029,-0.146114272507076,-0.0000003260856815,-0.000000061086523,20.72048897759,,,
80406,80650,149212,6161,,15    Dra,,16.4664,68.768137,149.2537,-24.53,33.82,-7,4.94,-0.93,-0.051,-21.123039,-49.752839,139.122681,-0.00000641,0.00003032,0.00000219,4.31089334840804,1.20023041168488,-0.0000001189247958,0.000000163963986,205.116217882556,,,
80442,80686,147584,6098,Gl 624,Zet TrA,,16.474422,-70.084401,12.1168,199.89,110.77,7.6,4.9,4.483,0.555,-1.604938,-3.802618,-11.392224,0.00000741,-0.00001264,-0.00000509,4.31299348857308,-1.22320354800401,0.0000009690940661,0.000000537028113,1.40216783370576,,,
80460,80704,148783,6146,,30    Her,,16.477373,41.881677,108.5776,29.15,-5.51,3,4.83,-0.349,1.289,-31.377501,-74.500728,72.485826,0.0000125,-0.00000985,-0.00000011,4.31376609357789,0.730973163259211,0.0000001413231879,-0.000000026713233,120.115761793758,G,5.066,4.586
80519,80763,148478,6134,,21Alp Sco,Antares,16.490128,-26.432002,169.7793,-10.16,-23.21,-3,1.06,-5.089,1.865,-58.542602,-140.307591,-75.574766,-0.00000338,0.0000136,-0.00001574,4.31710546600064,-0.461325470595981,-0.0000000492570699,-0.000000112525255,9453.66045957965,Alp,1.155,0.995
80570,80815,148605,6141,,22    Sco,,16.503466,-25.115224,126.7427,-3.42,-26.52,4,4.79,-0.725,-0.116,-43.820533,-106.064194,-53.794689,-0.00000072,0.00000377,-0.00001649,4.32059716591951,-0.438343347010145,-0.0000000165806279,-0.000000128572588,169.824365246174,,,
80571,80816,148856,6148,,27Bet Her,Kornephoros,16.503668,21.489613,42.6621,-98.43,-14.49,-26,2.78,-0.37,0.947,-15.155861,-36.689058,15.62843,-0.00000979,0.00002963,-0.00001253,4.32065013148158,0.375064505316858,-0.0000004772021058,-0.000000070249502,122.461619926505,,,
80637,80883,148857,6149,,10Lam Oph,Marfik,16.515229,1.983923,53.0786,-31.37,-73,-14,3.82,0.195,0.022,-20.104527,-49.089266,1.837527,-0.00000229,0.0000157,-0.00001927,4.32367672824705,0.0346259902526225,-0.0000001520860516,-0.000000353913986,72.7779804536824,,,
80648,80894,148786,6147,,8Phi Oph,,16.518991,-16.612733,74.6826,-44.57,-38.04,-34,4.29,-0.076,0.924,-27.057672,-66.252771,-21.351768,-0.00000085,0.00004059,-0.00000326,4.32466182128725,-0.289946880702335,-0.0000002160814574,-0.000000184423124,93.4114255736479,,,
80665,80911,148703,6143,,,,16.523037,-34.704366,170.068,-11.51,-18.56,1,4.24,-1.913,-0.168,-52.724123,-129.490726,-96.826889,-0.00000582,0.00001087,-0.00001316,4.32572107973202,-0.605705450337416,-0.0000000558020546,-0.000000089981419,507.224239892651,,,
80729,80975,148898,6153,,9Ome Oph,,16.535611,-21.46639,51.7063,20.21,36.23,3,4.45,0.882,0.13,-17.999307,-44.626441,-18.922208,0.00000239,-0.00000763,0.00000733,4.32901274133239,-0.374659179080035,0.0000000979808448,0.000000175647996,38.6544946598284,Ome,4.465,4.445
80762,81008,149161,6159,,29    Her,,16.543415,11.488041,107.6426,-178.38,-79.16,3,4.84,-0.32,1.495,-39.257539,-97.909002,21.438472,-0.00009058,0.00002421,-0.00003987,4.33105592790687,0.200504147938046,-0.0000008648106434,-0.000000383778509,116.949939101987,,,
